0, ISS/BHXG.tif: 65.4437 (7026ms)
1, ISS/CIZA.tif: 62 (4850ms)
2, ISS/LTBP.tif: 66 (5667ms)
3, ISS/QKNK.tif: 66 (4651ms)
4, ISS/UGKE.tif: 63 (5139ms)
5, Lab/AHJH.tif: 66 (5928ms)
6, Lab/AJBB.tif: 66 (5929ms)
7, Lab/BJQW.tif: 66 (5038ms)
8, Lab/BQJW.tif: 66 (5756ms)
9, Lab/BRYB.tif: 66 (19680ms)
10, Lab/DRII.tif: 66 (28572ms)
11, Lab/EDZR.tif: 66 (6398ms)
12, Lab/FBQH.tif: 66 (4784ms)
13, Lab/FQHT.tif: 66 (5631ms)
14, Lab/FVSX.tif: 64 (7314ms)
15, Lab/FVVS.tif: 66 (32980ms)
16, Lab/GHDF.tif: 66 (5536ms)
17, Lab/HFBC.tif: 66 (5297ms)
18, Lab/HSCA.tif: 66 (4383ms)
19, Lab/HVCP.tif: 66 (28483ms)
20, Lab/HXKW.tif: 66 (3909ms)
21, Lab/LIJZ.tif: 66 (6439ms)
22, Lab/MCHO.tif: 66 (5927ms)
23, Lab/MQMY.tif: 66 (8766ms)
24, Lab/OSBD.tif: 66 (5188ms)
25, Lab/OWNI.tif: 66 (4931ms)
26, Lab/PHPH.tif: 66 (5102ms)
27, Lab/PMSA.tif: 66 (14124ms)
28, Lab/QUEG.tif: 65.9939 (6475ms)
29, Lab/QVCY.tif: 66 (20274ms)
30, Lab/RAHQ.tif: 66 (5637ms)
31, Lab/SMKM.tif: 66 (3585ms)
32, Lab/SYDY.tif: 66 (9869ms)
33, Lab/SYKR.tif: 66 (5004ms)
34, Lab/TPMO.tif: 64 (3568ms)
35, Lab/WLHI.tif: 66 (4077ms)
36, Lab/WZOK.tif: 66 (14727ms)
37, Lab/XIIV.tif: 66 (4726ms)
38, Lab/YAAW.tif: 66 (4962ms)
39, Lab/YZKH.tif: 66 (25264ms)
40, Lab/ZDSG.tif: 66 (4232ms)
41, Lab/ZEGF.tif: 66 (4488ms)
42, Lab/ZTQB.tif: 66 (6660ms)
