0, ISS/BHXG.tif: 65.4437 (3876ms)
1, ISS/CIZA.tif: 62 (3296ms)
2, ISS/LTBP.tif: 66 (3540ms)
3, ISS/QKNK.tif: 66 (3438ms)
4, ISS/UGKE.tif: 63 (3568ms)
5, Lab/AHJH.tif: 66 (4132ms)
6, Lab/AJBB.tif: 66 (3517ms)
7, Lab/BJQW.tif: 66 (3576ms)
8, Lab/BQJW.tif: 66 (3374ms)
9, Lab/BRYB.tif: 66 (3572ms)
10, Lab/DRII.tif: 66 (3444ms)
11, Lab/EDZR.tif: 66 (3727ms)
12, Lab/FBQH.tif: 66 (3879ms)
13, Lab/FQHT.tif: 66 (3291ms)
14, Lab/FVSX.tif: 64 (3572ms)
15, Lab/FVVS.tif: 66 (3489ms)
16, Lab/GHDF.tif: 66 (3821ms)
17, Lab/HFBC.tif: 66 (3682ms)
18, Lab/HSCA.tif: 66 (3484ms)
19, Lab/HVCP.tif: 66 (3449ms)
20, Lab/HXKW.tif: 66 (4258ms)
21, Lab/LIJZ.tif: 66 (3568ms)
22, Lab/MCHO.tif: 66 (4185ms)
23, Lab/MQMY.tif: 66 (3572ms)
24, Lab/OSBD.tif: 66 (3493ms)
25, Lab/OWNI.tif: 66 (4181ms)
26, Lab/PHPH.tif: 66 (3549ms)
27, Lab/PMSA.tif: 66 (19152ms)
28, Lab/QUEG.tif: 65.9939 (3526ms)
29, Lab/QVCY.tif: 66 (3467ms)
30, Lab/RAHQ.tif: 66 (3382ms)
31, Lab/SMKM.tif: 66 (3461ms)
32, Lab/SYDY.tif: 66 (3553ms)
33, Lab/SYKR.tif: 66 (3470ms)
34, Lab/TPMO.tif: 64 (3830ms)
35, Lab/WLHI.tif: 66 (4336ms)
36, Lab/WZOK.tif: 66 (3390ms)
37, Lab/XIIV.tif: 66 (3466ms)
38, Lab/YAAW.tif: 66 (4275ms)
39, Lab/YZKH.tif: 66 (3530ms)
40, Lab/ZDSG.tif: 66 (3583ms)
41, Lab/ZEGF.tif: 66 (4237ms)
42, Lab/ZTQB.tif: 66 (4292ms)
43, Lab/ZUHN.tif: 66 (3465ms)
44, Lab/ZUXC.tif: 66 (3997ms)
45, Lab2/ALJD.tif: 66 (2760ms)
46, Lab2/AMHF.tif: 66 (2510ms)
47, Lab2/BFKF.tif: 65.9995 (2676ms)
48, Lab2/CFPH.tif: 66 (2595ms)
49, Lab2/CORT.tif: 66 (2862ms)
50, Lab2/CVKF.tif: 66 (2815ms)
51, Lab2/DKVW.tif: 66 (2521ms)
52, Lab2/DORQ.tif: 65.9271 (2795ms)
53, Lab2/GAEY.tif: 63 (2690ms)
54, Lab2/GXRT.tif: 66 (2636ms)
55, Lab2/GXZN.tif: 66 (2764ms)
56, Lab2/JBYK.tif: 66 (2774ms)
/!\ 57, Lab2/MBUJ.tif: 51 (2683ms)
58, Lab2/MDSJ.tif: 66 (2738ms)
59, Lab2/MPUI.tif: 63.885 (3218ms)
60, Lab2/NZTD.tif: 66 (2798ms)
61, Lab2/PBHG.tif: 66 (2747ms)
62, Lab2/PDMR.tif: 66 (2820ms)
63, Lab2/PMGZ.tif: 66 (2629ms)
64, Lab2/PNSL.tif: 66 (2674ms)
65, Lab2/QVZT.tif: 66 (2576ms)
66, Lab2/RAPC.tif: 66 (2854ms)
67, Lab2/RFAY.tif: 63 (2646ms)
68, Lab2/RXNQ.tif: 65.9908 (2644ms)
69, Lab2/TOGU.tif: 66 (2869ms)
70, Lab2/UHRN.tif: 65.9927 (2583ms)
71, Lab2/UZAV.tif: 65.9624 (2802ms)
72, Lab2/VGMR.tif: 66 (2831ms)
73, Lab2/VLES.tif: 66 (2596ms)
74, Lab2/VQBG.tif: 65.7642 (2695ms)
75, Lab2/VXVC.tif: 65.9471 (2733ms)
76, Lab2/WGHL.tif: 65.9221 (2640ms)
77, Lab2/XDOC.tif: 66 (2953ms)
78, Lab2/ZMXP.tif: 65.9924 (2651ms)
79, Lab3/AIFS.tif: 64 (2774ms)
80, Lab3/AWZM.tif: 64.0329 (2804ms)
/!\ 81, Lab3/CFJD.tif: 54.4192 (2651ms)
/!\ 82, Lab3/CVIV.tif: 50.3196 (2920ms)
83, Lab3/DLZC.tif: 63.957 (2541ms)
/!\ 84, Lab3/EOXV.tif: 54.8974 (2503ms)
85, Lab3/ESNW.tif: 65 (2610ms)
86, Lab3/FKWN.tif: 63.0574 (2565ms)
87, Lab3/FSUD.tif: 62.8108 (2806ms)
/!\ 88, Lab3/GCNZ.tif: 51.1012 (2715ms)
89, Lab3/HTOG.tif: 64.7154 (3213ms)
90, Lab3/JLJQ.tif: 64.7618 (3466ms)
91, Lab3/JMOA.tif: 65.1866 (2780ms)
92, Lab3/KOQL.tif: 63.9845 (2687ms)
93, Lab3/LITW.tif: 64.3344 (2554ms)
94, Lab3/LUKC.tif: 65.2705 (2874ms)
/!\ 95, Lab3/MLGD.tif: 54 (2350ms)
96, Lab3/MVRN.tif: 64 (2691ms)
/!\ 97, Lab3/TTUB.tif: 42.9752 (2534ms)
98, Lab3/URDX.tif: 62.974 (2740ms)
99, Lab3/VMZG.tif: 64 (2766ms)
100, Lab3/VNPG.tif: 63.7849 (2577ms)
/!\ 101, Lab3/WYOF.tif: 50.9429 (3021ms)
102, Lab3/XGEC.tif: 66 (2596ms)
103, Lab3/XZGB.tif: 62.9368 (2536ms)
104, Lab3/YOLS.tif: 66 (2819ms)
105, Lab3/ZDSC.tif: 63.044 (2867ms)
106, Sim/BGML.jpg: 64 (2184ms)
107, Sim/CRSP.jpg: 65.868 (2033ms)
/!\ 108, Sim/DBBP.jpg: 51.357 (2113ms)
109, Sim/DXGS.jpg: 64.4699 (2155ms)
110, Sim/ELPF.jpg: 60 (2095ms)
111, Sim/GFRA.jpg: 59.9931 (2202ms)
/!\ 112, Sim/HXKS.jpg: 16 (1960ms)
/!\ 113, Sim/KJDJ.jpg: 53.9829 (2166ms)
/!\ 114, Sim/PAZC.jpg: 20.4335 (2294ms)
115, Sim/PJEG.jpg: 63 (2022ms)
116, Sim/TDAB.jpg: 63.6853 (2124ms)
/!\ 117, Sim/TGEU.jpg: 49.819 (2050ms)
118, Sim/TVSM.jpg: 65.9951 (2202ms)
/!\ 119, Sim/UMDS.jpg: 49.2759 (2161ms)
120, Sim/VLDH.jpg: 64.9333 (2190ms)
121, Sim/VPAU.jpg: 62.7294 (1956ms)
122, Sim/VRXG.jpg: 64.9847 (2120ms)
