0, ISS/BHXG.tif: 65.4437 (6735ms)
1, ISS/CIZA.tif: 62 (3345ms)
2, ISS/LTBP.tif: 66 (3574ms)
3, ISS/QKNK.tif: 66 (3406ms)
4, ISS/UGKE.tif: 63 (3575ms)
5, Lab/AHJH.tif: 66 (4220ms)
6, Lab/AJBB.tif: 66 (3634ms)
7, Lab/BJQW.tif: 66 (3826ms)
8, Lab/BQJW.tif: 66 (3420ms)
9, Lab/BRYB.tif: 66 (3762ms)
10, Lab/DRII.tif: 66 (3470ms)
11, Lab/EDZR.tif: 66 (3789ms)
12, Lab/FBQH.tif: 66 (3832ms)
13, Lab/FQHT.tif: 66 (3358ms)
14, Lab/FVSX.tif: 64 (3615ms)
15, Lab/FVVS.tif: 66 (3461ms)
16, Lab/GHDF.tif: 66 (3821ms)
17, Lab/HFBC.tif: 66 (3604ms)
18, Lab/HSCA.tif: 66 (3494ms)
19, Lab/HVCP.tif: 66 (3512ms)
20, Lab/HXKW.tif: 66 (4279ms)
21, Lab/LIJZ.tif: 66 (3615ms)
22, Lab/MCHO.tif: 66 (4311ms)
23, Lab/MQMY.tif: 66 (3567ms)
24, Lab/OSBD.tif: 66 (3669ms)
25, Lab/OWNI.tif: 66 (4161ms)
26, Lab/PHPH.tif: 66 (3561ms)
27, Lab/PMSA.tif: 66 (19074ms)
28, Lab/QUEG.tif: 65.9939 (3558ms)
29, Lab/QVCY.tif: 66 (3554ms)
30, Lab/RAHQ.tif: 66 (3665ms)
31, Lab/SMKM.tif: 66 (3531ms)
32, Lab/SYDY.tif: 66 (3529ms)
33, Lab/SYKR.tif: 66 (3660ms)
34, Lab/TPMO.tif: 64 (4212ms)
35, Lab/WLHI.tif: 66 (4543ms)
36, Lab/WZOK.tif: 66 (3560ms)
37, Lab/XIIV.tif: 66 (3621ms)
38, Lab/YAAW.tif: 66 (4555ms)
39, Lab/YZKH.tif: 66 (3667ms)
40, Lab/ZDSG.tif: 66 (3709ms)
41, Lab/ZEGF.tif: 66 (4265ms)
42, Lab/ZTQB.tif: 66 (4436ms)
43, Lab/ZUHN.tif: 66 (3533ms)
44, Lab/ZUXC.tif: 66 (4111ms)
45, Lab2/ALJD.tif: 66 (2863ms)
46, Lab2/AMHF.tif: 66 (2582ms)
47, Lab2/BFKF.tif: 65.9995 (2734ms)
48, Lab2/CFPH.tif: 66 (2705ms)
49, Lab2/CORT.tif: 66 (2959ms)
50, Lab2/CVKF.tif: 66 (2951ms)
51, Lab2/DKVW.tif: 66 (2643ms)
52, Lab2/DORQ.tif: 65.9271 (2874ms)
53, Lab2/GAEY.tif: 63 (2768ms)
54, Lab2/GXRT.tif: 66 (2711ms)
55, Lab2/GXZN.tif: 66 (2859ms)
56, Lab2/JBYK.tif: 66 (2807ms)
57, Lab2/MBUJ.tif: 65 (2962ms)
58, Lab2/MDSJ.tif: 66 (2809ms)
59, Lab2/MPUI.tif: 63.885 (3276ms)
60, Lab2/NZTD.tif: 66 (2839ms)
61, Lab2/PBHG.tif: 66 (2790ms)
62, Lab2/PDMR.tif: 66 (2941ms)
63, Lab2/PMGZ.tif: 66 (2678ms)
64, Lab2/PNSL.tif: 66 (2738ms)
65, Lab2/QVZT.tif: 66 (2616ms)
66, Lab2/RAPC.tif: 66 (2925ms)
67, Lab2/RFAY.tif: 63 (2685ms)
68, Lab2/RXNQ.tif: 65.9908 (2708ms)
69, Lab2/TOGU.tif: 66 (2874ms)
70, Lab2/UHRN.tif: 65.9927 (2637ms)
71, Lab2/UZAV.tif: 65.9624 (2820ms)
72, Lab2/VGMR.tif: 66 (3051ms)
73, Lab2/VLES.tif: 66 (2743ms)
74, Lab2/VQBG.tif: 65.7642 (2840ms)
75, Lab2/VXVC.tif: 65.9471 (2856ms)
76, Lab2/WGHL.tif: 65.9221 (2729ms)
77, Lab2/XDOC.tif: 66 (3015ms)
78, Lab2/ZMXP.tif: 65.9924 (2727ms)
79, Lab3/AIFS.tif: 64 (2838ms)
80, Lab3/AWZM.tif: 64.0329 (2858ms)
/!\ 81, Lab3/CFJD.tif: 54.4192 (2707ms)
/!\ 82, Lab3/CVIV.tif: 50.3196 (5755ms)
83, Lab3/DLZC.tif: 63.957 (2634ms)
/!\ 84, Lab3/EOXV.tif: 54.8974 (2547ms)
85, Lab3/ESNW.tif: 65 (2694ms)
86, Lab3/FKWN.tif: 63.0574 (2674ms)
87, Lab3/FSUD.tif: 62.8108 (2836ms)
/!\ 88, Lab3/GCNZ.tif: 51.1012 (2786ms)
89, Lab3/HTOG.tif: 64.7154 (3271ms)
90, Lab3/JLJQ.tif: 64.7618 (3527ms)
91, Lab3/JMOA.tif: 65.1866 (2917ms)
92, Lab3/KOQL.tif: 63.9845 (2780ms)
93, Lab3/LITW.tif: 64.3344 (2625ms)
94, Lab3/LUKC.tif: 65.2705 (2919ms)
/!\ 95, Lab3/MLGD.tif: 54 (2364ms)
