0, ISS/BHXG.tif: 65.4437 (6691ms)
1, ISS/CIZA.tif: 62 (3404ms)
2, ISS/LTBP.tif: 66 (4526ms)
3, ISS/QKNK.tif: 66 (3476ms)
4, ISS/UGKE.tif: 63 (3604ms)
5, Lab/AHJH.tif: 66 (4537ms)
6, Lab/AJBB.tif: 66 (3583ms)
7, Lab/BJQW.tif: 66 (3684ms)
8, Lab/BQJW.tif: 66 (3359ms)
9, Lab/BRYB.tif: 66 (3724ms)
10, Lab/DRII.tif: 66 (3541ms)
11, Lab/EDZR.tif: 66 (3851ms)
12, Lab/FBQH.tif: 66 (3918ms)
13, Lab/FQHT.tif: 66 (3464ms)
14, Lab/FVSX.tif: 64 (3713ms)
15, Lab/FVVS.tif: 66 (3519ms)
16, Lab/GHDF.tif: 66 (3941ms)
17, Lab/HFBC.tif: 66 (3671ms)
18, Lab/HSCA.tif: 66 (3613ms)
19, Lab/HVCP.tif: 66 (3547ms)
20, Lab/HXKW.tif: 66 (4510ms)
21, Lab/LIJZ.tif: 66 (3711ms)
22, Lab/MCHO.tif: 66 (4575ms)
23, Lab/MQMY.tif: 66 (3659ms)
24, Lab/OSBD.tif: 66 (3545ms)
25, Lab/OWNI.tif: 66 (4311ms)
26, Lab/PHPH.tif: 66 (3637ms)
27, Lab/PMSA.tif: 66 (20606ms)
28, Lab/QUEG.tif: 65.9939 (3565ms)
29, Lab/QVCY.tif: 66 (3608ms)
30, Lab/RAHQ.tif: 66 (3482ms)
31, Lab/SMKM.tif: 66 (3451ms)
32, Lab/SYDY.tif: 66 (4227ms)
33, Lab/SYKR.tif: 66 (3553ms)
34, Lab/TPMO.tif: 64 (3928ms)
35, Lab/WLHI.tif: 66 (4581ms)
36, Lab/WZOK.tif: 66 (3663ms)
37, Lab/XIIV.tif: 66 (3568ms)
38, Lab/YAAW.tif: 66 (4505ms)
39, Lab/YZKH.tif: 66 (3651ms)
40, Lab/ZDSG.tif: 66 (3657ms)
41, Lab/ZEGF.tif: 66 (4388ms)
42, Lab/ZTQB.tif: 66 (4491ms)
43, Lab/ZUHN.tif: 66 (3563ms)
44, Lab/ZUXC.tif: 66 (4113ms)
45, Lab2/ALJD.tif: 66 (2913ms)
46, Lab2/AMHF.tif: 66 (2601ms)
47, Lab2/BFKF.tif: 65.9995 (2742ms)
48, Lab2/CFPH.tif: 66 (2689ms)
49, Lab2/CORT.tif: 66 (2966ms)
50, Lab2/CVKF.tif: 66 (2931ms)
51, Lab2/DKVW.tif: 66 (2620ms)
52, Lab2/DORQ.tif: 65.9271 (2895ms)
53, Lab2/GAEY.tif: 63 (2885ms)
54, Lab2/GXRT.tif: 66 (2704ms)
55, Lab2/GXZN.tif: 66 (2867ms)
56, Lab2/JBYK.tif: 66 (2858ms)
57, Lab2/MBUJ.tif: 65 (2979ms)
58, Lab2/MDSJ.tif: 66 (2865ms)
59, Lab2/MPUI.tif: 63.885 (3379ms)
60, Lab2/NZTD.tif: 66 (2893ms)
61, Lab2/PBHG.tif: 66 (2844ms)
62, Lab2/PDMR.tif: 66 (2924ms)
63, Lab2/PMGZ.tif: 66 (2663ms)
64, Lab2/PNSL.tif: 66 (2769ms)
65, Lab2/QVZT.tif: 66 (2622ms)
66, Lab2/RAPC.tif: 66 (3123ms)
67, Lab2/RFAY.tif: 63 (2725ms)
68, Lab2/RXNQ.tif: 65.9908 (2721ms)
69, Lab2/TOGU.tif: 66 (2919ms)
70, Lab2/UHRN.tif: 65.9927 (2622ms)
71, Lab2/UZAV.tif: 65.9624 (2873ms)
72, Lab2/VGMR.tif: 66 (2945ms)
73, Lab2/VLES.tif: 66 (2636ms)
74, Lab2/VQBG.tif: 65.7642 (2817ms)
75, Lab2/VXVC.tif: 65.9471 (2784ms)
76, Lab2/WGHL.tif: 65.9221 (2709ms)
77, Lab2/XDOC.tif: 66 (3028ms)
78, Lab2/ZMXP.tif: 65.9924 (2820ms)
79, Lab3/AIFS.tif: 64 (2846ms)
80, Lab3/AWZM.tif: 64.0329 (2846ms)
/!\ 81, Lab3/CFJD.tif: 54.4192 (2711ms)
/!\ 82, Lab3/CVIV.tif: 50.3196 (6146ms)
83, Lab3/DLZC.tif: 63.957 (2587ms)
/!\ 84, Lab3/EOXV.tif: 54.8974 (2512ms)
85, Lab3/ESNW.tif: 65 (2716ms)
86, Lab3/FKWN.tif: 63.0574 (2645ms)
87, Lab3/FSUD.tif: 62.8108 (2867ms)
/!\ 88, Lab3/GCNZ.tif: 51.1012 (2829ms)
89, Lab3/HTOG.tif: 64.7154 (3321ms)
90, Lab3/JLJQ.tif: 64.7618 (3615ms)
91, Lab3/JMOA.tif: 65.1866 (2829ms)
92, Lab3/KOQL.tif: 63.9845 (2825ms)
93, Lab3/LITW.tif: 64.3344 (2593ms)
94, Lab3/LUKC.tif: 65.2705 (2955ms)
/!\ 95, Lab3/MLGD.tif: 54 (2335ms)
96, Lab3/MVRN.tif: 64 (2755ms)
/!\ 97, Lab3/TTUB.tif: 42.9752 (2624ms)
98, Lab3/URDX.tif: 62.974 (2807ms)
99, Lab3/VMZG.tif: 64 (3126ms)
100, Lab3/VNPG.tif: 63.7849 (2606ms)
/!\ 101, Lab3/WYOF.tif: 50.9429 (3080ms)
102, Lab3/XGEC.tif: 66 (2608ms)
103, Lab3/XZGB.tif: 62.9368 (2586ms)
104, Lab3/YOLS.tif: 66 (2785ms)
105, Lab3/ZDSC.tif: 63.044 (2637ms)
106, Sim/BGML.jpg: 64 (2245ms)
107, Sim/CRSP.jpg: 65.868 (2136ms)
/!\ 108, Sim/DBBP.jpg: 51.357 (2137ms)
