0, ISS/BHXG.tif: 64.9609 (8513ms)
Hidden score: 0.0690236
Proximity score: 0.540499(0.080152, 0.0149102)
State score: 0.302469(0.00785635, 0.00146147)
Overall score: 0.911992(0.0163716)


Folder: Sim

Nb files: 20
Environment score: 0.5
Hidden score: 0.0340909
Proximity score: 0.430021(0.213918, 0.0210549)
State score: 0.272727(0.0492424, 0.0048467)
Overall score: 0.73684(0.0259016)


TOTAL

Nb files: 126
Hidden score: 0.0672871
Proximity score: 0.580613(0.0411956)
State score: 0.303597(0.00730734)
Overall score: 0.951498(0.048503)
