0, ISS/BHXG.tif: 54.3328 (7027ms)
1, ISS/CIZA.tif: 47.6516 (3234ms)
2, ISS/LTBP.tif: 61 (3236ms)
3, ISS/QKNK.tif: 61 (3167ms)
4, ISS/UGKE.tif: 57 (3212ms)
5, Lab/AHJH.tif: 57 (3444ms)
6, Lab/AJBB.tif: 55.0833 (3671ms)
7, Lab/BJQW.tif: 60.0833 (3762ms)
8, Lab/BQJW.tif: 57 (3767ms)
9, Lab/BRYB.tif: 59 (3339ms)
10, Lab/DRII.tif: 59 (5095ms)
11, Lab/EDZR.tif: 58.1133 (3341ms)
12, Lab/FBQH.tif: 58 (3427ms)
13, Lab/FQHT.tif: 54.0467 (4023ms)
14, Lab/FVSX.tif: 61 (3348ms)
15, Lab/FVVS.tif: 55 (4881ms)
16, Lab/GHDF.tif: 60 (3331ms)
17, Lab/HFBC.tif: 60.0833 (3214ms)
18, Lab/HSCA.tif: 57.434 (3612ms)
19, Lab/HVCP.tif: 54.0033 (3338ms)
20, Lab/HXKW.tif: 58 (3835ms)
21, Lab/LIJZ.tif: 55.8075 (3306ms)
22, Lab/MCHO.tif: 58 (3864ms)
23, Lab/MQMY.tif: 59 (3812ms)
24, Lab/OSBD.tif: 61 (3380ms)
25, Lab/OWNI.tif: 56 (3578ms)
26, Lab/PHPH.tif: 58 (3414ms)
27, Lab/PMSA.tif: 53.0317 (3325ms)
/!\ 28, Lab/QUEG.tif: 41 (18661ms)
29, Lab/QVCY.tif: 58.0317 (5331ms)
30, Lab/RAHQ.tif: 57 (4039ms)
31, Lab/SMKM.tif: 61.1133 (3231ms)
32, Lab/SYDY.tif: 59 (3554ms)
33, Lab/SYKR.tif: 58.1522 (3777ms)
34, Lab/TPMO.tif: 56 (3550ms)
35, Lab/WLHI.tif: 55 (3540ms)
36, Lab/WZOK.tif: 58.4311 (3336ms)
37, Lab/XIIV.tif: 57.9437 (3837ms)
38, Lab/YAAW.tif: 56 (3719ms)
39, Lab/YZKH.tif: 59.0833 (21411ms)
40, Lab/ZDSG.tif: 60.1649 (3489ms)
41, Lab/ZEGF.tif: 58 (3642ms)
42, Lab/ZTQB.tif: 58 (3367ms)
43, Lab/ZUHN.tif: 59.0317 (3382ms)
44, Lab/ZUXC.tif: 60 (3699ms)
45, Lab2/ALJD.tif: 59.1012 (2442ms)
46, Lab2/AMHF.tif: 60.4143 (5754ms)
47, Lab2/BFKF.tif: 60.929 (2453ms)
48, Lab2/CFPH.tif: 62.0217 (2523ms)
49, Lab2/CORT.tif: 61.9908 (2530ms)
50, Lab2/CVKF.tif: 62.0236 (2479ms)
51, Lab2/DKVW.tif: 61.9739 (2714ms)
52, Lab2/DORQ.tif: 62.1761 (4864ms)
53, Lab2/GAEY.tif: 62 (2503ms)
54, Lab2/GXRT.tif: 62 (2785ms)
55, Lab2/GXZN.tif: 61 (2469ms)
56, Lab2/JBYK.tif: 59.9853 (2710ms)
57, Lab2/MBUJ.tif: 50 (4556ms)
58, Lab2/MDSJ.tif: 62 (3095ms)
59, Lab2/MPUI.tif: 50.5428 (12063ms)
60, Lab2/NZTD.tif: 60.9767 (2421ms)
61, Lab2/PBHG.tif: 58.9786 (2467ms)
62, Lab2/PDMR.tif: 62 (2675ms)
63, Lab2/PMGZ.tif: 62.045 (2461ms)
64, Lab2/PNSL.tif: 60.9949 (2466ms)
65, Lab2/QVZT.tif: 60.4279 (2554ms)
66, Lab2/RAPC.tif: 62 (2405ms)
67, Lab2/RFAY.tif: 61.4585 (2671ms)
68, Lab2/RXNQ.tif: 61.9739 (2518ms)
69, Lab2/TOGU.tif: 60.9949 (2770ms)
70, Lab2/UHRN.tif: 62.1074 (2434ms)
71, Lab2/UZAV.tif: 62 (2488ms)
72, Lab2/VGMR.tif: 61.9783 (2443ms)
