0, ISS/BHXG.tif: 65.4437 (7034ms)
1, ISS/CIZA.tif: 62 (4835ms)
2, ISS/LTBP.tif: 66 (5323ms)
3, ISS/QKNK.tif: 66 (4668ms)
4, ISS/UGKE.tif: 63 (4141ms)
5, Lab/AHJH.tif: 66 (5371ms)
6, Lab/AJBB.tif: 66 (4771ms)
7, Lab/BJQW.tif: 66 (4897ms)
8, Lab/BQJW.tif: 66 (5686ms)
9, Lab/BRYB.tif: 66 (19102ms)
10, Lab/DRII.tif: 66 (27990ms)
11, Lab/EDZR.tif: 66 (6315ms)
12, Lab/FBQH.tif: 66 (4593ms)
13, Lab/FQHT.tif: 66 (5630ms)
14, Lab/FVSX.tif: 64 (7209ms)
15, Lab/FVVS.tif: 66 (32432ms)
16, Lab/GHDF.tif: 66 (5413ms)
17, Lab/HFBC.tif: 66 (5101ms)
18, Lab/HSCA.tif: 66 (4334ms)
19, Lab/HVCP.tif: 66 (28006ms)
20, Lab/HXKW.tif: 66 (3696ms)
21, Lab/LIJZ.tif: 66 (5987ms)
22, Lab/MCHO.tif: 66 (5242ms)
23, Lab/MQMY.tif: 66 (8433ms)
24, Lab/OSBD.tif: 66 (5067ms)
25, Lab/OWNI.tif: 66 (4016ms)
26, Lab/PHPH.tif: 66 (5033ms)
27, Lab/PMSA.tif: 66 (14033ms)
28, Lab/QUEG.tif: 65.9939 (5638ms)
29, Lab/QVCY.tif: 66 (19203ms)
30, Lab/RAHQ.tif: 66 (5465ms)
31, Lab/SMKM.tif: 66 (3584ms)
32, Lab/SYDY.tif: 66 (9769ms)
33, Lab/SYKR.tif: 66 (5045ms)
34, Lab/TPMO.tif: 64 (3553ms)
35, Lab/WLHI.tif: 66 (4080ms)
36, Lab/WZOK.tif: 66 (14754ms)
37, Lab/XIIV.tif: 66 (4124ms)
38, Lab/YAAW.tif: 66 (3789ms)
39, Lab/YZKH.tif: 66 (24684ms)
40, Lab/ZDSG.tif: 66 (4189ms)
41, Lab/ZEGF.tif: 66 (4142ms)
42, Lab/ZTQB.tif: 66 (6523ms)
43, Lab/ZUHN.tif: 66 (6826ms)
44, Lab/ZUXC.tif: 66 (6127ms)
45, Lab2/ALJD.tif: 66 (2538ms)
46, Lab2/AMHF.tif: 66 (4765ms)
47, Lab2/BFKF.tif: 65.9995 (2688ms)
48, Lab2/CFPH.tif: 66 (2630ms)
49, Lab2/CORT.tif: 66 (2637ms)
50, Lab2/CVKF.tif: 66 (2543ms)
51, Lab2/DKVW.tif: 66 (2448ms)
52, Lab2/DORQ.tif: 65.9271 (2854ms)
53, Lab2/GAEY.tif: 66 (2502ms)
54, Lab2/GXRT.tif: 65.9856 (3592ms)
55, Lab2/GXZN.tif: 66 (2783ms)
56, Lab2/JBYK.tif: 66 (5078ms)
57, Lab2/MBUJ.tif: 65 (2487ms)
58, Lab2/MDSJ.tif: 66 (2426ms)
59, Lab2/MPUI.tif: 63.926 (2395ms)
60, Lab2/NZTD.tif: 65.9982 (2514ms)
61, Lab2/PBHG.tif: 66 (2912ms)
62, Lab2/PDMR.tif: 66 (3809ms)
63, Lab2/PMGZ.tif: 66 (3158ms)
64, Lab2/PNSL.tif: 66 (2687ms)
65, Lab2/QVZT.tif: 66 (2843ms)
66, Lab2/RAPC.tif: 66 (2416ms)
67, Lab2/RFAY.tif: 63 (2781ms)
68, Lab2/RXNQ.tif: 65.9908 (2905ms)
69, Lab2/TOGU.tif: 66 (2915ms)
70, Lab2/UHRN.tif: 65.9927 (2909ms)
